Ticker,Total Revenue,Net Income,Net income to total revenue ratio,Market Cap,Free Cash Flow,EPS
ARQT,132062000.0,-198763000.0,-1.505073374627069,1271774080,-247485000.0,-2.07
ARR,-98507000.0,-113360000.0,1.1507811627600069,997256576,132816000.0,-2.83
ARRY,1101222000.0,74163000.0,0.067346093703177,1019423488,214966000.0,0.1
ARTNA,103074000.0,18287000.0,0.177416225236238,372012448,-30326000.0,1.78
ARTV,1240000.0,-61078000.0,-49.25645161290323,268669664,-50688000.0,-0.93
ARTW,27423360.0,-880286.0,-0.0320998593899507,10497922,-896978.0,-0.08
ARVN,93300000.0,-323400000.0,-3.4662379421221865,1795834240,-350700000.0,-5.3
ARW,29673304000.0,585495000.0,0.019731372010343,7152756224,622164000.0,10.63
ARWR,19648000.0,-538636000.0,-27.414291530944624,2993500672,-330627000.0,-4.65
AS,4638000000.0,-129300000.0,-0.0278783958602846,6896662016,47200000.0,-0.26
ASAI,68629000000.0,698000000.0,0.0101706275772632,2391643648,2678000000.0,0.43
ASAN,672541000.0,-259284000.0,-0.3855289119919826,3207142400,-31092000.0,-1.15
ASB,1081399000.0,189184000.0,0.1749437534157142,3452614656,380927000.0,1.17
ASC,413445000.0,150141000.0,0.3631462467801037,789971264,134225000.0,3.5
ASGN,4274600000.0,195000000.0,0.045618303466991,4307968000,417000000.0,4.12
ASH,2109000000.0,148000000.0,0.0701754385964912,4370455040,73000000.0,3.42
ASIX,1495423000.0,8472000.0,0.0056652866780837,789633280,10173000.0,0.34
ASLE,354547000.0,-240000.0,-0.0006769201262456,270825152,-185509000.0,-0.03
ASLN,12000000.0,-35026765.0,-2.9188970833333334,1697010,-46649779.0,-16.0
ASM,52026000.0,1599000.0,0.0307346326836581,137807088,-5887000.0,0.0
ASMB,21481000.0,-45611000.0,-2.1233182812718217,103178808,22488000.0,-8.69
ASML,25442800000.0,6743200000.0,0.265033722703476,357717377024,3247200000.0,18.89
ASND,329023000.0,-501569000.0,-1.524419265522471,7910811136,-469803000.0,-9.5
ASNS,6019000.0,-4862000.0,-0.8077753779697624,10348088,-6586000.0,-1.4
ASO,6159291000.0,519190000.0,0.0842937929057094,4001517056,327489000.0,6.44
ASPI,2295679.0,-24265820.0,-10.570214738210352,158047952,-7743735.0,-0.62
ASPN,357245000.0,1391000.0,0.0038936864056879,2211485440,-218067000.0,0.0
ASPS,148960000.0,-41998000.0,-0.2819414607948443,31447368,-21833000.0,-1.51
ASR,26807142000.0,10773442000.0,0.4018870045900454,8040214528,12074191000.0,17.87
ASRT,132186000.0,-345112000.0,-2.610805985505273,112496000,48976000.0,-4.85
ASRV,51349000.0,-3145000.0,-0.0612475413347874,46088848,4907000.0,-0.19
ASST,358798.0,-5652330.0,-15.753515905885765,4572669,-3921182.0,-1.96
ASTC,2004000.0,-11027000.0,-5.50249500998004,19119958,-9469000.0,-6.75
ASTE,1295000000.0,-2300000.0,-0.0017760617760617,771344320,-6300000.0,-0.11
ASTH,1591830000.0,68421000.0,0.0429826049264054,2180619520,39698000.0,1.44
ASTI,266077.0,-13056641.0,-49.07091180372599,3203398,-13414245.0,7068.0
ASTL,2619100000.0,-19600000.0,-0.0074834866939024,1102662528,-195200000.0,-0.16
ASTS,1400000.0,-145115000.0,-103.65357142857142,7994131456,-267749000.0,-1.3
ASUR,115294000.0,-10456000.0,-0.0906898884590698,227274224,2637000.0,-0.43
ASX,427208000000.0,22241000000.0,0.0520612909870601,21589389312,37295698000.0,0.5
ASXC,9850000.0,-83799000.0,-8.50751269035533,94922080,-64188000.0,-0.31
ASYS,104809000.0,-19965000.0,-0.1904893663712085,90431568,-10599000.0,-1.41
ATAI,378000.0,-58073000.0,-153.63227513227514,218138704,-84708000.0,-0.36
ATAT,6064662000.0,1041882000.0,0.1717955592578778,2617057024,1946950000.0,1.06
ATCH,1270684.0,-88385046.0,-69.55706218068379,2738898,-23147058.0,0.01
ATEC,540282000.0,-180907000.0,-0.3348381030646958,969174016,-165460000.0,-1.34
ATEN,248963000.0,43588000.0,0.1750782244751228,1017136192,33618000.0,0.57
ATER,120621000.0,-22768000.0,-0.1887565183508676,25680572,-13507000.0,-3.27
ATEX,5108000.0,-22534000.0,-4.411511354737667,659557568,24655000.0,-1.22
ATGE,1584652000.0,136777000.0,0.0863135880937896,2853494784,246882000.0,3.42
ATHM,7299091000.0,2048039000.0,0.2805882266709649,3047152640,2372533000.0,2.17
ATI,4227800000.0,412700000.0,0.0976157812573915,7950760448,-114800000.0,2.65
ATIF,500000.0,-5085684.0,-10.171368,8103900,-2335343.0,-0.53
ATIP,729331000.0,-39206000.0,-0.0537561134793392,26670180,-29688000.0,-13.46
ATKR,3283645000.0,540678000.0,0.1646578725775776,3347252480,588746000.0,14.26
ATLC,262483000.0,101994000.0,0.3885737362038684,521225120,455325000.0,4.21
ATLO,52874000.0,9551000.0,0.1806369860422892,170671376,14313000.0,1.06
ATMU,1655100000.0,174100000.0,0.1051900187299861,2988434432,143200000.0,2.08
ATNI,760077000.0,-6732000.0,-0.0088569973831598,404456000,-51665000.0,-0.77
ATNM,81000.0,-42623000.0,-526.2098765432099,61997256,-47488000.0,-1.51
ATO,4094885000.0,1027403000.0,0.2508991094988015,20295161856,653770000.0,6.77
ATOM,640000.0,-18802000.0,-29.378125,74793840,-14588000.0,-0.73
ATPC,1378067.0,-2453865.0,-1.7806572539651555,9814338,-2054143.0,-0.6
ATR,3556988000.0,320209000.0,0.0900225134299019,10170039296,256836000.0,4.76
ATRA,62387000.0,-181048000.0,-2.902014842835847,37354380,-194200000.0,-39.0
ATRC,429953000.0,-40121000.0,-0.0933148506929827,1276361472,-37514000.0,-0.86
ATRI,181602000.0,12557000.0,0.0691457142542483,809436224,-2313000.0,7.13
ATRO,741402000.0,-11652000.0,-0.0157161701748848,783953408,-31593000.0,-0.35
ATS,2914426000.0,162967000.0,0.0559173573115254,2613742592,-67678000.0,1.34
ATSG,2014104000.0,18211000.0,0.0090417376659795,1108722048,-139366000.0,0.3
ATUS,9110502000.0,-56799000.0,-0.0062344533813833,847472768,121587000.0,-0.12
ATXG,4952280.0,-1601808.0,-0.3234485933751726,3321051,-546904.0,-0.13
ATYR,588000.0,-57897000.0,-98.46428571428572,141738896,-37436000.0,-0.9
AU,3567000000.0,236000000.0,0.0661620409307541,12464069632,-71000000.0,0.27
AUB,739216000.0,185854000.0,0.2514204238003506,3562581504,258871000.0,2.24
AUBN,22916000.0,608000.0,0.0265316809216268,64947884,11484000.0,0.18
AUDC,245529000.0,13764000.0,0.0560585511283799,314137920,8926000.0,0.44
AUGX,51582000.0,-23848000.0,-0.4623318211779303,114673192,-18546000.0,-0.47
AUID,553107.0,-13256756.0,-23.96779646614489,92609224,-8389445.0,-0.77
AULT,157813000.0,-151907000.0,-0.9625759601553736,7687682,-14094000.0,1981.73
AUMN,2812000.0,-11786000.0,-4.191322901849218,4796165,-9912000.0,-0.78
AUNA,4232559000.0,-261091000.0,-0.0616863226242091,486377792,417248000.0,-0.91
AUPH,207105000.0,-50349000.0,-0.2431085681176215,973768768,-34179000.0,-0.35
AUTL,10497000.0,-233982000.0,-22.29036867676479,1045749440,-156573000.0,-1.14
AVA,1908474000.0,193204000.0,0.1012348085433702,3041114880,-51558000.0,2.48
AVAH,1952462000.0,-125391000.0,-0.0642219925406999,1091721216,13878000.0,-0.67
AVAL,15465534000000.0,465703000000.0,0.0301123129663676,2469509888,4706723000000.0,0.09
AVAV,716720000.0,59666000.0,0.0832486884696952,5747356160,-9191000.0,2.1
AVB,2841240000.0,841383000.0,0.2961323225070744,32102641664,1362755000.0,5.91
AVD,585048000.0,-3515000.0,-0.0060080540400103,165518064,-70812000.0,-0.13
AVDL,95149000.0,-106224000.0,-1.1163963888217427,1460423424,-128511000.0,-1.09
AVDX,413474000.0,-13137000.0,-0.031772251701437,1677317120,-9853000.0,-0.06
AVGO,42619000000.0,10273000000.0,0.2410427274220418,757907521536,17633000000.0,1.23
AVGR,7429000.0,-19379000.0,-2.6085610445551217,2423896,-14440000.0,-9.19
AVNS,682400000.0,7700000.0,0.0112837045720984,1112884736,14600000.0,0.15
AVNT,3151400000.0,116700000.0,0.0370311607539506,4486193152,82200000.0,1.26
AVNW,385394000.0,13652000.0,0.0354234886894969,344917504,-6979000.0,1.12
AVO,1075600000.0,17300000.0,0.0160840461137969,760151936,-20600000.0,0.33
AVPT,299879000.0,-14468000.0,-0.0482461259374614,2156673792,31173000.0,-0.08
AVT,23757129000.0,498699000.0,0.0209915516306705,4862047744,463506000.0,5.43
AVTR,6825600000.0,360200000.0,0.0527719174871073,17567066112,723600000.0,0.52
AVTX,807000.0,-36223000.0,-44.885997521685255,7238910,-30680000.0,-7067.85
AVY,8595400000.0,630600000.0,0.0733648230448844,17863163904,540900000.0,7.78
AWH,6793000.0,-12865000.0,-1.89386132783748,16544787,-31300000.0,-1.42
AWI,1351000000.0,242100000.0,0.17920059215396,5539424768,149700000.0,5.47
AWIN,-432050.0,-9210395.0,21.317891447749105,107194,-6577441.0,252.0
AWK,4359000000.0,956000000.0,0.2193163569626061,27888793600,-860000000.0,4.9
AWR,567455000.0,106992000.0,0.1885471094624243,3049765120,-120857000.0,2.86
AWRE,19498000.0,-5166000.0,-0.2649502513078264,45544744,1807000.0,-0.25
AWX,83435000.0,29000.0,0.000347575957332,10002038,-1542000.0,0.0
AX,1073432000.0,450008000.0,0.4192235744788677,3950212864,269516000.0,7.66
AXDX,12233000.0,-37906000.0,-3.09866753862503,47328016,-41231000.0,-1.35
AXGN,173483000.0,-16538000.0,-0.0953292253419643,576361856,-20634000.0,-0.39
AXL,6254100000.0,2200000.0,0.0003517692393789,756045824,199400000.0,0.01
AXNX,408809000.0,-1711000.0,-0.0041853286008869,3535583488,-5566000.0,-0.02
AXON,1810578000.0,290683000.0,0.1605470739178317,27582353408,128993000.0,3.81
AXP,63268000000.0,9836000000.0,0.1554656382373395,183877386240,16996000000.0,13.4
AXR,51368000.0,6690000.0,0.1302367232518299,115002040,10257000.0,1.25
AXS,5811900000.0,652943000.0,0.1123458765636022,6724378112,1255559000.0,7.27
AXSM,291489000.0,-308552000.0,-1.0585373719076878,4277293824,-145662000.0,-6.58
AXTA,5251300000.0,299000000.0,0.0569382819492316,8004632064,437400000.0,1.35
AXTI,88406000.0,-13043000.0,-0.147535235165034,117877832,-7072000.0,-0.31
AY,1116470000.0,34752000.0,0.031126676041452,2533427712,303839000.0,0.3
AYI,2913200000.0,297400000.0,0.1020870520389949,7835947520,511400000.0,12.31
AYRO,304640.0,-19405583.0,-63.70004923844538,5811746,-28365005.0,-6.26
AYTU,93758000.0,-13684000.0,-0.1459502122485547,14930825,-5129000.0,-2.44
AZ,7142000.0,-7924000.0,-1.1094931391767011,33428736,-11561000.0,-0.17
AZEK,1482033000.0,167659000.0,0.1131277103816176,6155516416,273997000.0,1.14
AZN,49133000000.0,6440000000.0,0.1310728023935033,271669313536,6567000000.0,2.06
AZO,17975506000.0,2625060000.0,0.1460353883779405,54745636864,2144131000.0,144.37
AZPN,1127482000.0,-9771000.0,-0.0086662137399976,14810408960,335271000.0,-0.16
AZTA,658617000.0,-155811000.0,-0.2365730006969149,2422300416,-21946000.0,-2.86
AZTR,408200.0,-9961942.0,-24.404561489465948,4918163,-7680634.0,92.33
AZUL,18673019000.0,-5987745000.0,-0.3206629308308421,441819136,2467376000.0,-3.71
AZZ,1559924000.0,112687000.0,0.0722387757352281,2479821568,149349000.0,1.1
B,1589400000.0,-59388000.0,-0.0373650434126085,2032678656,56676000.0,-1.17
BA,73557000000.0,-3441000000.0,-0.0467800481259431,107062583296,4433000000.0,-5.65
BABA,950248000000.0,70157000000.0,0.0738302001161802,195258105856,149664000000.0,3.92
BAC,98321000000.0,24517000000.0,0.2493566989758037,316202876928,44982000000.0,2.85
BACK,-2093364.0,-6126353.0,2.9265588784368126,2806566,-2790151.0,-5.03
BAER,73248347.0,-43719460.0,-0.5968661654576314,143014384,-47874000.0,-1.47
BAFN,82099000.0,5268000.0,0.064166433208687,57424316,447215000.0,0.99
BAH,10949207000.0,609551000.0,0.0556707896745399,20512946176,192139000.0,4.64
BAK,70362000000.0,-9074000000.0,-0.1289616554390154,2619039744,-6802000000.0,-4.02
BALL,12807000000.0,4200000000.0,0.327945654720075,19370481664,818000000.0,2.19
BALY,2484286000.0,-574295000.0,-0.2311710487439852,698870400,-313554000.0,-11.18
BAM,1114000000.0,812000000.0,0.7289048473967684,17076727808,508000000.0,1.09
BANC,636228000.0,-1876109000.0,-2.9487998013290833,2402127872,120549000.0,-4.25
BAND,662034000.0,-21242000.0,-0.0320859653733796,468442240,19102000.0,-0.82
BANF,603824000.0,200897000.0,0.3327078751424256,3513551616,210541000.0,5.99
BANR,595203000.0,165832000.0,0.278614187092471,2052561792,242548000.0,4.81
BAP,20409089000.0,4930753000.0,0.2415959379666579,14144225280,2928545000.0,15.94
BARK,485807000.0,-35386000.0,-0.0728396256126404,289826816,-2771000.0,-0.2
BASE,190368000.0,-79303000.0,-0.4165773659438561,987080256,-31603000.0,-1.59
BATL,200322000.0,-52419000.0,-0.2616737053344116,57598100,-28852000.0,-4.56
BATRA,659528000.0,-60568000.0,-0.0918353731759682,2716683776,-67410000.0,-0.98
BATRK,659528000.0,-60568000.0,-0.0918353731759682,2685643008,-67410000.0,-0.98
BAX,14997000000.0,2476000000.0,0.1650996866039874,19468378112,1034000000.0,-0.3
BB,624000000.0,-161000000.0,-0.2580128205128205,1396854144,-24000000.0,-0.27
BBAI,147455000.0,-154141000.0,-1.0453426469092266,397616064,-22137000.0,-0.73
BBAR,3062540619000.0,237039424000.0,0.0773996016671281,2694830080,559081194000.0,0.66
BBCP,445648000.0,18947000.0,0.0425156177072487,351234240,41570000.0,0.26
BBD,101081836000.0,13072210000.0,0.1293230368312661,28717676544,-9318258000.0,0.21
BBDC,123247000.0,111672000.0,0.906082906683327,1062867904,76944000.0,1.06
BBDO,101081836000.0,13072210000.0,0.1293230368312661,28717656064,-9318258000.0,0.21
BBGI,240684418.0,-61420994.0,-0.2551930636407048,18674658,-8868103.0,-2.05
BBIO,219124000.0,-453819000.0,-2.0710602216096823,5236719104,-529026000.0,-2.64
BBSI,1095443000.0,49342000.0,0.0450429643532342,954287360,55395000.0,1.83
BBU,51765000000.0,548000000.0,0.010586303486912,1515348736,-158000000.0,6.5
BBUC,5642000000.0,525000000.0,0.0930521091811414,1662630784,-496000000.0,-45.6
BBVA,35045000000.0,9135000000.0,0.2606648594664003,61504495616,-2540000000.0,1.65
BBW,480794000.0,49656000.0,0.1032791590577253,460814240,46015000.0,3.54
BBWI,7384000000.0,937000000.0,0.126895991332611,6792484864,656000000.0,4.12
BBY,42832000000.0,1243000000.0,0.0290203586103847,21657686016,675000000.0,5.79
BC,5764400000.0,341400000.0,0.0592255915620012,5234952192,444300000.0,5.2
BCAL,90635000.0,16093000.0,0.1775583383902466,480923648,32800000.0,0.86
BCAN,1120093.0,-47147306.0,-42.09231376323216,5551598,-3842127.0,-1100.61
BCBP,99889000.0,21456000.0,0.214798426253141,211565680,30631000.0,1.2
BCC,6921787000.0,457019000.0,0.0660261576959822,5266002432,472020000.0,11.46
BCDA,428000.0,-8559000.0,-19.997663551401867,6477834,-9986000.0,-5.33
BCE,24569000000.0,2149000000.0,0.0874679474134071,31954333696,3182000000.0,1.58
BCG,160392988.0,-2947268.0,-0.0183752920670073,58108752,2473000.0,-0.18
BCH,3077004000000.0,1397183000000.0,0.4540725328923849,12834477056,1639088000000.0,2.9
BCML,100506000.0,24503000.0,0.2437963902652578,256929600,28679000.0,2.12
BCO,4962200000.0,136100000.0,0.027427350771835,4896250368,499700000.0,2.97
BCOV,200864000.0,-8606000.0,-0.0428449099888481,99874120,-11145000.0,-0.19
BCOW,10196000.0,-6745000.0,-0.6615339348764221,50010300,-1521000.0,-1.22
BCPC,932387000.0,116778000.0,0.1252462764924864,5743507968,145869000.0,3.59
BCRX,382236000.0,-145933000.0,-0.3817876913739156,1797839232,-97309000.0,-0.73
BCS,25139000000.0,4938000000.0,0.1964278610923266,44589174784,-2645000000.0,1.34
BCSF,146763000.0,129104000.0,0.8796767577659219,1104660992,219264000.0,2.0
BCYC,39574000.0,-165372000.0,-4.178804265426796,1483360384,-63557000.0,-3.77
BDC,2318061000.0,197171000.0,0.0850585899163136,4377613824,202907000.0,4.71
BDL,184345000.0,3045000.0,0.0165179419024112,47581440,-10181000.0,1.64
BDN,511372000.0,-164938000.0,-0.3225401468989307,905783680,20813000.0,-0.96
BDSX,60902000.0,-44510000.0,-0.7308462776263506,284546912,-45932000.0,-0.45
BDX,19828000000.0,1413000000.0,0.07126286060117,70066667520,2115000000.0,4.99
BE,1328249000.0,-283799000.0,-0.2136640042642607,2711228160,-456270000.0,-1.29
BEAM,352567000.0,-143011000.0,-0.4056278664764428,2198848256,-182927000.0,-1.62
BECN,9470800000.0,389200000.0,0.0410947332854669,5605548544,664900000.0,-0.59
BEDU,2207932000.0,-353024000.0,-0.1598889820882164,56479780,-57114000.0,-1.67
BEEM,65885000.0,-16652000.0,-0.2527434165591561,68572960,-14364000.0,-1.16
BEEP,34048000.0,-25313000.0,-0.7434504229323309,122622000,-3946000.0,-2.25
BEKE,72612675000.0,4157808000.0,0.0572600857908071,17553790976,10283635000.0,0.5
BELFA,559987000.0,66164000.0,0.11815274283153,876298944,96223000.0,4.94
BELFB,559987000.0,66164000.0,0.11815274283153,893504256,96223000.0,4.94
BEN,8252900000.0,845000000.0,0.1023882514025373,10585480192,989900000.0,1.61
BENF,-86119000.0,-932451000.0,10.827471289727006,6368430,-59975000.0,-53412.44
BEP,5476000000.0,-142000000.0,-0.0259313367421475,16138469376,-944000000.0,-0.63
BEPC,4114000000.0,742000000.0,0.180359747204667,5117971968,575000000.0,4.13
BERY,12177000000.0,554000000.0,0.0454956064712162,7891356160,926000000.0,4.59
BEST,8542617000.0,-731135000.0,-0.0855867704240983,55281420,-708826000.0,-5.6
BETR,85898000.0,-493869000.0,-5.749481943700668,238124160,-169498000.0,-32.93
BF-A,4091000000.0,988000000.0,0.2415057443167929,21535164416,419000000.0,2.07
BF-B,4091000000.0,988000000.0,0.2415057443167929,21535166464,419000000.0,2.07
BFAM,2554203000.0,101666000.0,0.0398034142157064,8167839232,165120000.0,1.74
BFC,139552000.0,81173000.0,0.5816684819995414,941688384,39461000.0,7.92
BFH,3978000000.0,481000000.0,0.1209150326797385,2911088384,1987000000.0,9.78
BFI,167252000.0,-28095000.0,-0.1679800540501757,4225620,-7886000.0,-1.05
BFIN,56192000.0,8292000.0,0.1475654897494305,147908512,7347000.0,0.66
BFLY,71080000.0,-108956000.0,-1.5328643781654474,231705664,-104603000.0,-0.52
BFRG,65000.0,-6065364.0,-93.31329230769232,20254418,-6001299.0,-0.84
BFRI,35243000.0,-13510000.0,-0.3833385353119768,6042437,-24900000.0,-2.74
BFS,264084000.0,54103000.0,0.2048704200178731,1408530816,117727000.0,1.78
BFST,251343000.0,67055000.0,0.2667868211965322,622763712,80779000.0,2.42
BG,55821000000.0,1303000000.0,0.0233424696798695,14360579072,2186000000.0,8.8
BGC,2075184000.0,124029000.0,0.0597677121643189,4877785600,345305000.0,0.24
BGFV,829490000.0,-25284000.0,-0.0304813801251371,42692732,7516000.0,-1.17
BGLC,9183168.0,-2206425.0,-0.2402683910389094,7920162,-1450993.0,-0.15
BGNE,3096535000.0,-523695000.0,-0.1691229067328481,20979580928,-1753714000.0,-4.95
BGS,2000675000.0,-116467000.0,-0.0582138528246716,670518272,222070000.0,-1.54
BGSF,293953000.0,2086000.0,0.0070963725493531,88525288,17789000.0,0.2
BH,362194000.0,-37485000.0,-0.1034942599822194,554421568,49597000.0,-26.07
BH-A,362194000.0,-37485000.0,-0.1034942599822194,554854272,49597000.0,-130.31
BHB,149677000.0,41401000.0,0.2766022835839842,489463232,40870000.0,2.71
BHC,9202000000.0,-471000000.0,-0.0511845251032384,2176920832,760000000.0,-1.29
BHE,2752520000.0,67494000.0,0.0245208027552933,1534857472,96555000.0,1.86
BHF,3808000000.0,-897000000.0,-0.2355567226890756,2788695808,-137000000.0,-15.79
BHFAP,3808000000.0,-897000000.0,-0.2355567226890756,4008971264,-137000000.0,12.609
BHIL,284561000.0,-96400000.0,-0.3387674347503698,36962324,-84891000.0,-20.66
BHLB,352043000.0,21937000.0,0.0623134105776851,1183787648,155336000.0,0.51
BHM,44384000.0,-15548000.0,-0.3503064167267484,61415712,4353000.0,-1.5
BHR,744001000.0,-36841000.0,-0.0495174065626255,239122288,84636000.0,-1.27
BHRB,147526000.0,-2573000.0,-0.0174409934520016,989956800,28260000.0,0.0
BIAF,7315883.0,-8736142.0,-1.1941336404641791,20173800,-6060708.0,-0.91
BIDU,134842000000.0,20216000000.0,0.1499236143041485,29570457600,25320000000.0,7.72
BIG,4607634000.0,-480838000.0,-0.1043568130628431,17016696,-315099000.0,-16.42
BIGC,324383000.0,-41133000.0,-0.126803809077541,455633184,-28422000.0,-0.54
BIIB,9672000000.0,1158600000.0,0.119789081885856,29835784192,1235800000.0,7.93
BILI,23945921000.0,-4005173000.0,-0.1672590918511758,5998070784,-1063522000.0,-1.35
BILL,1290172000.0,-28878000.0,-0.0223830621033474,5865582080,257878000.0,-0.27
BIMI,5846924.0,-14755477.0,-2.5236307159114775,174508,-10255206.0,-6.39
BIO,2562604000.0,-1325605000.0,-0.5172882739588325,9365757952,218263000.0,-47.36
BIO-B,2562604000.0,-1325605000.0,-0.5172882739588325,9265552384,218263000.0,-47.34
BIOL,46097000.0,-19198000.0,-0.4164696184133458,2195826,-15402000.0,16.18
BIOR,860000.0,-86591000.0,-100.68720930232558,25415316,-48602000.0,-4.93
BIOX,445546611.0,3309262.0,0.0074274204276239,644648896,-19974397.0,0.05
BIP,19782000000.0,240000000.0,0.0121322414316044,14854907904,1591000000.0,-0.13
BIPC,3278000000.0,1205000000.0,0.3676021964612568,5376185344,465000000.0,9.97
BIRD,220143000.0,-134818000.0,-0.6124110237436575,111424704,-41092000.0,-17.6
BIRK,1723469000.0,110850000.0,0.0643179540798239,9372666880,255786000.0,0.65
BITF,172702000.0,-108655000.0,-0.6291473173443273,974777856,-47707000.0,-0.36
BJ,20405921000.0,532346000.0,0.0260878202949036,10611411968,251808000.0,3.96
BJRI,1329540000.0,29127000.0,0.0219075770567263,709222336,6923000.0,1.22
